"daily"
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
2016-03-18,wheat/winter wheat,2,59.1,59.1,0,0,0.1118,3.689,0.317,0.317,0.316,0.317,0.317,0.316,0.0524,0.049,0.0491,2.9604,7.8891
2016-03-19,wheat/winter wheat,2,59.1,59.1,0,0,0.1181,0.8728,0.314,0.315,0.315,0.314,0.315,0.315,0.0524,0.049,0.0491,-5.2896,14.8451
2016-03-20,wheat/winter wheat,2,59.1,59.1,0,0,0.1181,2.3383,0.318,0.317,0.317,0.318,0.317,0.317,0.0524,0.049,0.0491,-5.1058,12.1846
2016-03-21,wheat/winter wheat,2,59,59,0,0,0.1181,1.3647,0.316,0.317,0.317,0.316,0.317,0.317,0.0524,0.049,0.0491,-4.4133,14.1416
2016-03-22,wheat/winter wheat,2,62.3,62.3,0,0,0.1181,0.7597,0.313,0.314,0.315,0.313,0.314,0.315,0.0523,0.049,0.0491,1.8467,9.9675
2016-03-23,wheat/winter wheat,2,65.8,65.8,0,0,0.1247,1.4692,0.315,0.315,0.315,0.315,0.315,0.315,0.0523,0.049,0.0491,2.1683,9.1402
2016-03-24,wheat/winter wheat,2,68.9,68.9,0,0,0.1317,13.4241,0.352,0.325,0.324,0.352,0.325,0.324,0.0523,0.049,0.0491,1.0325,3.6366
2016-03-25,wheat/winter wheat,2,72.2,72.2,0,0,0.1377,1.4414,0.32,0.322,0.322,0.32,0.322,0.322,0.0523,0.049,0.0491,1.8588,3.4196
2016-03-26,wheat/winter wheat,2,75.7,75.7,0,0,0.1444,0.3497,0.314,0.316,0.317,0.314,0.316,0.317,0.0523,0.049,0.0491,0.5179,7.0386
2016-03-27,wheat/winter wheat,2,79.7,79.7,0,0,0.1514,1.7938,0.314,0.315,0.316,0.314,0.315,0.316,0.0523,0.049,0.0491,1.9367,6.8581
2016-03-28,wheat/winter wheat,2,84.2,84.2,0,0,0.1594,4.678,0.319,0.32,0.32,0.319,0.32,0.32,0.0523,0.049,0.0491,2.62,7.8958
2016-03-29,wheat/winter wheat,2,89.1,89,0,0,0.1684,1.7994,0.315,0.317,0.318,0.315,0.317,0.318,0.0523,0.049,0.0491,3.22,6.6223
2016-03-30,wheat/winter wheat,2,95.6,95.6,0,0,0.1781,0.4254,0.308,0.313,0.315,0.308,0.313,0.315,0.0523,0.049,0.0491,4.155,16.4319
2016-03-31,wheat/winter wheat,2,103,102.9,0,0,0.1911,3.2112,0.314,0.316,0.316,0.314,0.316,0.316,0.0523,0.049,0.0491,6.955,11.734
2016-04-01,wheat/winter wheat,2,110.7,110.6,0,0,0.2058,14.9721,0.359,0.325,0.324,0.359,0.325,0.324,0.0523,0.049,0.0491,6.6763,11.1652
2016-04-02,wheat/winter wheat,2,115.9,115.8,0,0,0.2212,11.0309,0.371,0.325,0.325,0.371,0.325,0.325,0.0523,0.049,0.0491,1.4392,2.8997
2016-04-03,wheat/winter wheat,2,123.9,123.8,0,0,0.2316,0.1037,0.317,0.321,0.322,0.317,0.321,0.322,0.0523,0.049,0.0491,4.2663,14.0934
2016-04-04,wheat/winter wheat,2,132.5,132.3,0,0,0.2475,0.1635,0.307,0.313,0.316,0.307,0.313,0.316,0.0523,0.049,0.0491,4.7542,13.995
2016-04-05,wheat/winter wheat,2,142.2,141.9,0,0,0.2645,0,0.299,0.308,0.312,0.299,0.308,0.312,0.0523,0.049,0.0491,4.3646,19.3731
2016-04-06,wheat/winter wheat,2,153.3,152.8,0,0,0.2837,0,0.292,0.305,0.309,0.292,0.305,0.309,0.0523,0.049,0.0491,6.0313,18.3894
2016-04-07,wheat/winter wheat,2,166.5,165.7,0,0,0.3055,0.5255,0.29,0.302,0.307,0.29,0.302,0.307,0.0523,0.049,0.0491,11.3733,14.8854
2016-04-08,wheat/winter wheat,2,183.4,182.2,0,0,0.3313,0,0.285,0.3,0.305,0.285,0.3,0.305,0.0523,0.049,0.0491,9.9413,16.8181
2016-04-09,wheat/winter wheat,2,204.2,202.2,0,0,0.3641,0,0.276,0.298,0.303,0.276,0.298,0.303,0.0523,0.049,0.0491,12.1838,19.0528
2016-04-10,wheat/winter wheat,2,230.6,227.4,0,0,0.404,0,0.262,0.294,0.301,0.262,0.294,0.301,0.0523,0.049,0.0491,14.9346,20.2611
2016-04-11,wheat/winter wheat,2,259.3,254.4,0,0,0.4541,0,0.252,0.291,0.299,0.252,0.291,0.299,0.0522,0.049,0.0491,13.8713,20.0014
2016-04-12,wheat/winter wheat,2,288.3,281.5,0,0,0.5077,0,0.243,0.288,0.298,0.243,0.288,0.298,0.0522,0.049,0.0491,11.7288,19.1893
2016-04-13,wheat/winter wheat,2,321.5,312.3,0,0,0.5617,0,0.235,0.286,0.296,0.235,0.286,0.296,0.0522,0.049,0.0491,11.7113,20.3768
2016-04-14,wheat/winter wheat,2,354.8,342.8,0,0,0.6227,2.9293,0.257,0.284,0.295,0.257,0.284,0.295,0.0522,0.049,0.0491,12.7575,14.76
2016-04-15,wheat/winter wheat,2,392.9,377.2,0,0,0.6833,0.5884,0.256,0.281,0.294,0.256,0.281,0.294,0.0522,0.049,0.0491,13.4958,15.9725
2016-04-16,wheat/winter wheat,2,420.2,401.9,0,0,0.7516,1.0942,0.264,0.281,0.293,0.264,0.281,0.293,0.0522,0.049,0.0491,9.535,4.4461
2016-04-17,wheat/winter wheat,2,457.9,435.5,0,0,0.8004,2.6494,0.284,0.28,0.292,0.284,0.28,0.292,0.0522,0.049,0.0491,8.1375,17.352
2016-04-18,wheat/winter wheat,2,507.1,478.8,0,0,0.867,0.9444,0.284,0.278,0.291,0.284,0.278,0.291,0.0521,0.049,0.0491,15.0113,17.3181
2016-04-19,wheat/winter wheat,2,556.6,521.9,0,0,0.9525,0,0.276,0.275,0.289,0.276,0.275,0.289,0.0521,0.049,0.0491,12.1267,15.3953
2016-04-20,wheat/winter wheat,2,604.7,563.4,0,0,1.0377,1.6019,0.286,0.274,0.288,0.286,0.274,0.288,0.0521,0.049,0.0491,9.24,14.5203
2016-04-21,wheat/winter wheat,2,650,602.2,0,0,1.1195,3.5784,0.308,0.282,0.287,0.308,0.282,0.287,0.0521,0.049,0.0491,6.8738,14.0089
2016-04-22,wheat/winter wheat,2,696,641.4,0,0,1.1962,5.8891,0.317,0.314,0.299,0.317,0.314,0.299,0.0521,0.049,0.0491,6.02,13.8821
2016-04-23,wheat/winter wheat,2,745.4,683.3,0,0,1.2735,0.4432,0.309,0.311,0.306,0.309,0.311,0.306,0.0521,0.049,0.0491,5.4608,16.0311
2016-04-24,wheat/winter wheat,2,808.7,736.4,0,0,1.356,0,0.3,0.307,0.306,0.3,0.307,0.306,0.0521,0.049,0.0491,8.685,18.1868
2016-04-25,wheat/winter wheat,2,877,792.8,0,0,1.4606,0.9648,0.298,0.303,0.304,0.298,0.303,0.304,0.0521,0.049,0.0491,13.7454,14.035
2016-04-26,wheat/winter wheat,2,945.4,848.2,0,0,1.5714,1.0579,0.302,0.302,0.303,0.302,0.302,0.303,0.0521,0.049,0.0491,13.0308,11.8545
2016-04-27,wheat/winter wheat,2,1024.8,911.6,0,0,1.6802,7.9046,0.318,0.319,0.317,0.318,0.319,0.317,0.052,0.049,0.0491,13.3929,15.1719
2016-04-28,wheat/winter wheat,2,1103.8,973.6,0,0,1.8043,7.3087,0.32,0.322,0.322,0.32,0.322,0.322,0.052,0.049,0.0491,12.2288,13.1757
2016-04-29,wheat/winter wheat,2,1181.7,1033.9,0,0,1.9257,3.0192,0.316,0.318,0.319,0.316,0.318,0.319,0.052,0.049,0.0491,10.4138,12.4951
2016-04-30,wheat/winter wheat,2,1259.4,1093.2,0,0,2.0436,1.1569,0.312,0.314,0.316,0.312,0.314,0.316,0.052,0.049,0.0491,9.2117,12.0778
2016-05-01,wheat/winter wheat,2,1360.5,1169.5,0,0,2.1596,0.2609,0.303,0.309,0.311,0.303,0.309,0.311,0.052,0.049,0.0491,10.1275,19.8858
2016-05-02,wheat/winter wheat,2,1466.6,1248.4,0,0,2.3083,0,0.296,0.304,0.307,0.296,0.304,0.307,0.052,0.049,0.0491,9.8346,20.6197
2016-05-03,wheat/winter wheat,2,1582.6,1333.3,0,0,2.4621,0,0.289,0.3,0.304,0.289,0.3,0.304,0.052,0.049,0.0491,11.0592,21.2963
2016-05-04,wheat/winter wheat,2,1582.6,1333.3,0,0,2.4621,0.2446,0.283,0.297,0.301,0.283,0.297,0.301,0.0526,0.049,0.0491,12.6521,22.1812
2016-05-05,,0,0,0,0,0,0,1.1246,0.268,0.291,0.299,0.268,0.291,0.299,0.0526,0.049,0.0491,11.495,19.6949
2016-05-06,,0,0,0,0,0,0,1.7052,0.257,0.285,0.296,0.257,0.285,0.296,0.0526,0.049,0.0491,13.5063,18.7321
2016-05-07,,0,0,0,0,0,0,0.3156,0.229,0.278,0.293,0.229,0.278,0.293,0.0525,0.049,0.0491,15.7725,21.0113
2016-05-08,,0,0,0,0,0,0,0.3395,0.205,0.272,0.29,0.205,0.272,0.29,0.0525,0.049,0.0491,16.0088,21.9864
2016-05-09,,0,0,0,0,0,0,0.1526,0.183,0.266,0.288,0.183,0.266,0.288,0.0525,0.049,0.0491,16.6496,21.4759
2016-05-10,,0,0,0,0,0,0,0,0.159,0.261,0.285,0.159,0.261,0.285,0.0525,0.0489,0.0491,17.4738,21.2068
2016-05-11,,0,0,0,0,0,0,0.2378,0.132,0.254,0.283,0.132,0.254,0.283,0.0525,0.0489,0.0491,18.1138,22.2191
2016-05-12,,0,0,0,0,0,0,5.5642,0.162,0.248,0.28,0.162,0.248,0.28,0.0525,0.0489,0.049,15.0671,20.2741
2016-05-13,,0,0,0,0,0,0,0.0763,0.136,0.241,0.277,0.136,0.241,0.277,0.0525,0.0489,0.049,12.21,18.9793
2016-05-14,,0,0,0,0,0,0,7.4957,0.185,0.235,0.274,0.185,0.235,0.274,0.0525,0.0489,0.049,10.6479,15.3591
2016-05-15,,0,0,0,0,0,0,3.9692,0.198,0.229,0.272,0.198,0.229,0.272,0.0525,0.0489,0.049,12.405,6.1063
2016-05-16,,0,0,0,0,0,0,0,0.173,0.224,0.269,0.173,0.224,0.269,0.0525,0.0489,0.049,11.17,15.1797
2016-05-17,,0,0,0,0,0,0,1.6287,0.162,0.217,0.266,0.162,0.217,0.266,0.0525,0.0489,0.049,13.7958,17.213
2016-05-18,,0,0,0,0,0,0,6.4504,0.197,0.211,0.263,0.197,0.211,0.263,0.0524,0.0489,0.049,14.0438,14.3878
2016-05-19,,0,0,0,0,0,0,19.9562,0.301,0.283,0.263,0.301,0.283,0.263,0.0524,0.0489,0.049,13.3158,1.7222
2016-05-20,,0,0,0,0,0,0,3.8143,0.286,0.297,0.263,0.286,0.297,0.263,0.0524,0.0489,0.049,11.7888,18.3973
2016-05-21,,0,0,0,0,0,0,4.6037,0.289,0.303,0.267,0.289,0.303,0.267,0.0524,0.0489,0.049,11.5875,4.1996
2016-05-22,,0,0,0,0,0,0,1.2969,0.272,0.296,0.267,0.272,0.296,0.267,0.0524,0.0489,0.049,13.52,18.4832
2016-05-23,,0,0,0,0,0,0,2.2675,0.268,0.29,0.267,0.268,0.29,0.267,0.0524,0.0489,0.049,13.8588,21.0733
2016-05-24,,0,0,0,0,0,0,5.2281,0.286,0.293,0.267,0.286,0.293,0.267,0.0524,0.0489,0.049,14.905,18.4933
2016-05-25,,0,0,0,0,0,0,0.72,0.267,0.287,0.266,0.267,0.287,0.266,0.0523,0.0489,0.049,16.7392,21.9773
2016-05-26,,0,0,0,0,0,0,0.3188,0.238,0.28,0.266,0.238,0.28,0.266,0.0523,0.0489,0.049,17.1375,22.0405
2016-05-27,,0,0,0,0,0,0,3.7812,0.244,0.272,0.266,0.244,0.272,0.266,0.0523,0.0489,0.049,18.4388,18.3709
2016-05-28,,0,0,0,0,0,0,1.2195,0.222,0.265,0.262,0.222,0.265,0.262,0.0523,0.0489,0.049,21.0546,22.0345
2016-05-29,,0,0,0,0,0,0,3.4562,0.213,0.255,0.258,0.213,0.255,0.258,0.0523,0.0489,0.049,20.8971,22.8369
2016-05-30,,0,0,0,0,0,0,2.9666,0.2,0.245,0.254,0.2,0.245,0.254,0.0523,0.0489,0.049,21.2342,23.1944
2016-05-31,,0,0,0,0,0,0,7.7517,0.237,0.236,0.25,0.237,0.236,0.25,0.0523,0.0489,0.049,18.9292,18.7207
2016-06-01,,0,0,0,0,0,0,0,0.204,0.229,0.247,0.204,0.229,0.247,0.0523,0.0489,0.049,13.8475,23.7794
2016-06-02,,0,0,0,0,0,0,0,0.174,0.222,0.244,0.174,0.222,0.244,0.0522,0.0489,0.049,14.9154,25.4051
2016-06-03,,0,0,0,0,0,0,0,0.15,0.217,0.241,0.15,0.217,0.241,0.0522,0.0488,0.049,15.0204,22.2589
2016-06-04,,0,0,0,0,0,0,5.0778,0.172,0.21,0.238,0.172,0.21,0.238,0.0522,0.0488,0.049,15.7563,21.9757
2016-06-05,,0,0,0,0,0,0,4.1948,0.185,0.203,0.236,0.185,0.203,0.236,0.0522,0.0488,0.049,16.7038,18.3097
2016-06-06,,0,0,0,0,0,0,4.7297,0.209,0.203,0.233,0.209,0.203,0.233,0.0522,0.0488,0.049,13.0442,15.4419
2016-06-07,,0,0,0,0,0,0,0.6262,0.185,0.196,0.23,0.185,0.196,0.23,0.0522,0.0488,0.049,9.8067,20.1671
2016-06-08,,0,0,0,0,0,0,0.6192,0.166,0.191,0.228,0.166,0.191,0.228,0.0522,0.0488,0.049,9.7358,21.0334
2016-06-09,,0,0,0,0,0,0,0,0.138,0.184,0.225,0.138,0.184,0.225,0.0522,0.0488,0.049,13.4208,21.1849
2016-06-10,,0,0,0,0,0,0,1.399,0.123,0.178,0.222,0.123,0.178,0.222,0.0522,0.0488,0.049,16.7871,21.0769
2016-06-11,,0,0,0,0,0,0,4.4069,0.143,0.171,0.219,0.143,0.171,0.219,0.0522,0.0488,0.049,16.655,16.4749
2016-06-12,,0,0,0,0,0,0,0.1391,0.111,0.163,0.216,0.111,0.163,0.216,0.0522,0.0488,0.0489,16.2437,26.4103
2016-06-13,,0,0,0,0,0,0,3.7113,0.138,0.158,0.214,0.138,0.158,0.214,0.0522,0.0488,0.0489,15.7263,22.5344
2016-06-14,,0,0,0,0,0,0,3.6653,0.147,0.152,0.211,0.147,0.152,0.211,0.0522,0.0488,0.0489,17.9075,13.0441
2016-06-15,,0,0,0,0,0,0,2.3534,0.132,0.144,0.207,0.132,0.144,0.207,0.0522,0.0488,0.0489,20.4979,20.295
2016-06-16,,0,0,0,0,0,0,3.5653,0.14,0.137,0.204,0.14,0.137,0.204,0.0522,0.0488,0.0489,20.6083,19.3647
2016-06-17,,0,0,0,0,0,0,0,0.111,0.131,0.201,0.111,0.131,0.201,0.0522,0.0488,0.0489,22.1088,25.0585
2016-06-18,,0,0,0,0,0,0,0,0.094,0.123,0.198,0.094,0.123,0.198,0.0522,0.0488,0.0489,23.9592,27.342
2016-06-19,,0,0,0,0,0,0,5.5938,0.149,0.123,0.195,0.149,0.123,0.195,0.0522,0.0488,0.0489,23.0042,21.1257
2016-06-20,,0,0,0,0,0,0,0,0.113,0.117,0.191,0.113,0.117,0.191,0.0522,0.0488,0.0489,21.8004,24.8984
2016-06-21,,0,0,0,0,0,0,0,0.094,0.112,0.188,0.094,0.112,0.188,0.0522,0.0488,0.0489,23.4063,27.62
2016-06-22,,0,0,0,0,0,0,1.8692,0.111,0.108,0.184,0.111,0.108,0.184,0.0522,0.0488,0.0489,22.7763,25.089
2016-06-23,,0,0,0,0,0,0,0,0.093,0.105,0.181,0.093,0.105,0.181,0.0522,0.0488,0.0489,22.0571,26.3814
2016-06-24,,0,0,0,0,0,0,0,0.091,0.103,0.178,0.091,0.103,0.178,0.0522,0.0488,0.0489,21.6921,22.0907
2016-06-25,,0,0,0,0,0,0,0,0.09,0.101,0.174,0.09,0.101,0.174,0.0522,0.0488,0.0489,22.2333,26.8765
2016-06-26,,0,0,0,0,0,0,0,0.088,0.1,0.171,0.088,0.1,0.171,0.0522,0.0488,0.0489,23.6758,27.9283
2016-06-27,,0,0,0,0,0,0,0,0.086,0.099,0.167,0.086,0.099,0.167,0.0522,0.0488,0.0489,24.5333,27.1542
2016-06-28,,0,0,0,0,0,0,1.8517,0.104,0.099,0.164,0.104,0.099,0.164,0.0522,0.0488,0.0489,23.2158,21.4403
2016-06-29,,0,0,0,0,0,0,0.3187,0.097,0.099,0.16,0.097,0.099,0.16,0.0522,0.0488,0.0489,21.3717,23.7816
2016-06-30,,0,0,0,0,0,0,0,0.095,0.098,0.156,0.095,0.098,0.156,0.0522,0.0488,0.0489,22.7367,22.8501
2016-07-01,,0,0,0,0,0,0,0,0.094,0.098,0.153,0.094,0.098,0.153,0.0522,0.0488,0.0489,22.3425,26.1737
2016-07-02,,0,0,0,0,0,0,0,0.092,0.098,0.15,0.092,0.098,0.15,0.0522,0.0488,0.0489,22.3538,24.1347
2016-07-03,,0,0,0,0,0,0,1.1152,0.102,0.098,0.148,0.102,0.098,0.148,0.0522,0.0488,0.0489,22.9242,21.7353
2016-07-04,,0,0,0,0,0,0,5.9423,0.155,0.098,0.144,0.155,0.098,0.144,0.0522,0.0488,0.0489,22.5542,21.7669
2016-07-05,,0,0,0,0,0,0,0,0.115,0.098,0.141,0.115,0.098,0.141,0.0522,0.0488,0.0489,17.74,26.6953
2016-07-06,,0,0,0,0,0,0,0,0.098,0.098,0.138,0.098,0.098,0.138,0.0522,0.0488,0.0489,17.8146,22.4436
2016-07-07,,0,0,0,0,0,0,2.4612,0.121,0.098,0.134,0.121,0.098,0.134,0.0522,0.0488,0.0489,19.1058,15.421
2016-07-08,,0,0,0,0,0,0,0.0735,0.097,0.097,0.131,0.097,0.097,0.131,0.0522,0.0488,0.0489,17.9425,23.1001
2016-07-09,,0,0,0,0,0,0,0.829,0.104,0.097,0.128,0.104,0.097,0.128,0.0522,0.0488,0.0489,16.9317,21.7062
2016-07-10,,0,0,0,0,0,0,0.3521,0.1,0.097,0.126,0.1,0.097,0.126,0.0522,0.0488,0.0489,18.9013,19.9055
2016-07-11,,0,0,0,0,0,0,4.2216,0.14,0.097,0.123,0.14,0.097,0.123,0.0522,0.0488,0.0489,20.2629,21.9423
2016-07-12,,0,0,0,0,0,0,0,0.103,0.097,0.12,0.103,0.097,0.12,0.0522,0.0488,0.0489,22.7025,22.1277
2016-07-13,,0,0,0,0,0,0,0,0.094,0.096,0.118,0.094,0.096,0.118,0.0522,0.0488,0.0489,26.3225,26.1033
2016-07-14,,0,0,0,0,0,0,0,0.092,0.096,0.116,0.092,0.096,0.116,0.0522,0.0488,0.0489,26.7213,26.8513
2016-07-15,,0,0,0,0,0,0,0,0.091,0.096,0.114,0.091,0.096,0.114,0.0522,0.0488,0.0489,27.4363,26.2058
2016-07-16,,0,0,0,0,0,0,0.4789,0.094,0.095,0.112,0.094,0.095,0.112,0.0522,0.0488,0.0489,28.8688,21.0481
2016-07-17,,0,0,0,0,0,0,0,0.092,0.095,0.11,0.092,0.095,0.11,0.0522,0.0488,0.0489,28.1796,25.8778
2016-07-18,,0,0,0,0,0,0,4.0669,0.13,0.095,0.108,0.13,0.095,0.108,0.0522,0.0488,0.0489,29.415,20.7408
2016-07-19,,0,0,0,0,0,0,19.7496,0.285,0.108,0.107,0.285,0.108,0.107,0.0522,0.0488,0.0489,21.0521,12.3389
2016-07-20,,0,0,0,0,0,0,6.5309,0.287,0.139,0.107,0.287,0.139,0.107,0.0521,0.0488,0.0489,18.4025,9.9525
2016-07-21,,0,0,0,0,0,0,1.134,0.27,0.138,0.107,0.27,0.138,0.107,0.0521,0.0488,0.0489,18.6709,20.1379
2016-07-22,,0,0,0,0,0,0,2.1928,0.265,0.137,0.107,0.265,0.137,0.107,0.0521,0.0488,0.0489,17.1208,16.8875
2016-07-23,,0,0,0,0,0,0,10.5675,0.297,0.186,0.107,0.297,0.186,0.107,0.0521,0.0488,0.0489,17.1579,5.0952
2016-07-24,,0,0,0,0,0,0,3.6115,0.279,0.202,0.106,0.279,0.202,0.106,0.0521,0.0488,0.0489,19.3183,15.5939
2016-07-25,,0,0,0,0,0,0,4.2263,0.276,0.209,0.106,0.276,0.209,0.106,0.0521,0.0488,0.0489,20.8358,22.0547
2016-07-26,,0,0,0,0,0,0,1.9055,0.266,0.209,0.106,0.266,0.209,0.106,0.0521,0.0488,0.0489,22.1342,23.1566
2016-07-27,,0,0,0,0,0,0,1.5195,0.257,0.208,0.106,0.257,0.208,0.106,0.052,0.0488,0.0489,22.9383,22.1356
2016-07-28,,0,0,0,0,0,0,3.296,0.259,0.208,0.106,0.259,0.208,0.106,0.052,0.0488,0.0489,23.1275,21.2158
2016-07-29,,0,0,0,0,0,0,1.1161,0.242,0.207,0.106,0.242,0.207,0.106,0.052,0.0488,0.0489,22.6758,21.8187
2016-07-30,,0,0,0,0,0,0,2.6178,0.241,0.206,0.106,0.241,0.206,0.106,0.052,0.0488,0.0489,23.6654,21.6679
2016-07-31,,0,0,0,0,0,0,2.5408,0.231,0.206,0.106,0.231,0.206,0.106,0.052,0.0488,0.0489,22.8763,20.2445
2016-08-01,,0,0,0,0,0,0,0.846,0.214,0.205,0.106,0.214,0.205,0.106,0.052,0.0488,0.0489,24.1104,23.1166
2016-08-02,,0,0,0,0,0,0,0.6705,0.197,0.2,0.106,0.197,0.2,0.106,0.052,0.0488,0.0489,24.4004,20.1072
2016-08-03,,0,0,0,0,0,0,5.8573,0.219,0.199,0.106,0.219,0.199,0.106,0.0519,0.0488,0.0489,21.9913,19.5387
2016-08-04,,0,0,0,0,0,0,0,0.186,0.192,0.105,0.186,0.192,0.105,0.0519,0.0488,0.0489,20.0013,22.7108
2016-08-05,,0,0,0,0,0,0,0,0.151,0.184,0.105,0.151,0.184,0.105,0.0519,0.0487,0.0489,22.1242,24.1496
2016-08-06,,0,0,0,0,0,0,0,0.116,0.176,0.105,0.116,0.176,0.105,0.0519,0.0487,0.0489,25.6446,23.4684
2016-08-07,,0,0,0,0,0,0,0.6658,0.101,0.168,0.105,0.101,0.168,0.105,0.0519,0.0487,0.0489,26.8438,21.1131
2016-08-08,,0,0,0,0,0,0,1.1216,0.108,0.16,0.105,0.108,0.16,0.105,0.0519,0.0487,0.0489,21.6908,22.4134
2016-08-09,,0,0,0,0,0,0,0,0.097,0.153,0.105,0.097,0.153,0.105,0.0519,0.0487,0.0489,19.8521,23.6038
2016-08-10,,0,0,0,0,0,0,0,0.095,0.147,0.105,0.095,0.147,0.105,0.0519,0.0487,0.0489,21.2971,22.3809
2016-08-11,,0,0,0,0,0,0,0.7645,0.102,0.142,0.105,0.102,0.142,0.105,0.0519,0.0487,0.0489,22.8529,19.9566
2016-08-12,,0,0,0,0,0,0,2.5135,0.122,0.136,0.105,0.122,0.136,0.105,0.0519,0.0487,0.0489,22.8325,18.0567
2016-08-13,,0,0,0,0,0,0,3.8987,0.138,0.135,0.105,0.138,0.135,0.105,0.0519,0.0487,0.0489,17.2029,13.1616
2016-08-14,,0,0,0,0,0,0,29.6209,0.31,0.234,0.104,0.31,0.234,0.104,0.0519,0.0487,0.0489,17.0938,1.8501
2016-08-15,,0,0,0,0,0,0,5.587,0.284,0.278,0.104,0.284,0.278,0.104,0.0519,0.0487,0.0489,16.2929,11.7858
2016-08-16,,0,0,0,0,0,0,1.2244,0.266,0.271,0.104,0.266,0.271,0.104,0.0519,0.0487,0.0489,17.8125,18.5387
2016-08-17,,0,0,0,0,0,0,1.0765,0.249,0.265,0.104,0.249,0.265,0.104,0.0519,0.0487,0.0489,20.0217,16.2111
2016-08-18,,0,0,0,0,0,0,0,0.216,0.258,0.104,0.216,0.258,0.104,0.0519,0.0487,0.0489,22.2183,19.9237
2016-08-19,,0,0,0,0,0,0,3.9992,0.221,0.25,0.104,0.221,0.25,0.104,0.0519,0.0487,0.0489,21.54,9.8389
2016-08-20,,0,0,0,0,0,0,0,0.196,0.244,0.104,0.196,0.244,0.104,0.0519,0.0487,0.0489,21.0088,19.9647
2016-08-21,,0,0,0,0,0,0,0,0.164,0.237,0.104,0.164,0.237,0.104,0.0518,0.0487,0.0489,22.6888,20.1987
2016-08-22,,0,0,0,0,0,0,0,0.126,0.228,0.104,0.126,0.228,0.104,0.0518,0.0487,0.0489,24.9158,19.9423
2016-08-23,,0,0,0,0,0,0,0.8237,0.103,0.22,0.104,0.103,0.22,0.104,0.0518,0.0487,0.0489,24.3308,18.5742
2016-08-24,,0,0,0,0,0,0,0.1322,0.098,0.212,0.104,0.098,0.212,0.104,0.0518,0.0487,0.0489,22.1133,17.0847
2016-08-25,,0,0,0,0,0,0,4.6519,0.143,0.206,0.104,0.143,0.206,0.104,0.0518,0.0487,0.0489,19.0287,5.5289
2016-08-26,,0,0,0,0,0,0,0,0.109,0.198,0.104,0.109,0.198,0.104,0.0518,0.0487,0.0489,18.5375,20.2337
2016-08-27,,0,0,0,0,0,0,0,0.097,0.192,0.103,0.097,0.192,0.103,0.0518,0.0487,0.0489,19.6075,19.6877
2016-08-28,,0,0,0,0,0,0,0,0.095,0.183,0.103,0.095,0.183,0.103,0.0518,0.0487,0.0489,22.6292,19.5115
2016-08-29,,0,0,0,0,0,0,0,0.094,0.178,0.103,0.094,0.178,0.103,0.0518,0.0487,0.0489,19.1688,19.4241
2016-08-30,,0,0,0,0,0,0,0.2484,0.095,0.171,0.103,0.095,0.171,0.103,0.0518,0.0487,0.0489,21.3467,19.3039
2016-08-31,,0,0,0,0,0,0,2.409,0.118,0.165,0.103,0.118,0.165,0.103,0.0518,0.0487,0.0489,17.4213,14.0672
2016-09-01,,0,0,0,0,0,0,0,0.099,0.158,0.103,0.099,0.158,0.103,0.0518,0.0487,0.0489,14.4508,17.6578
2016-09-02,,0,0,0,0,0,0,0,0.097,0.152,0.103,0.097,0.152,0.103,0.0518,0.0487,0.0489,15.5217,13.7389
2016-09-03,,0,0,0,0,0,0,0.2494,0.098,0.146,0.103,0.098,0.146,0.103,0.0518,0.0487,0.0489,17.3429,13.7034
2016-09-04,,0,0,0,0,0,0,0,0.097,0.14,0.103,0.097,0.14,0.103,0.0518,0.0487,0.0489,17.1746,17.2432
2016-09-05,,0,0,0,0,0,0,0,0.095,0.133,0.103,0.095,0.133,0.103,0.0518,0.0487,0.0489,20.7763,17.5083
2016-09-06,,0,0,0,0,0,0,0,0.094,0.128,0.103,0.094,0.128,0.103,0.0518,0.0487,0.0489,17.1046,15.1123
2016-09-07,,0,0,0,0,0,0,0,0.092,0.122,0.103,0.092,0.122,0.103,0.0518,0.0487,0.0489,15.8921,16.3873
2016-09-08,,0,0,0,0,0,0,0,0.091,0.117,0.103,0.091,0.117,0.103,0.0518,0.0487,0.0489,16.5313,14.7154
2016-09-09,,0,0,0,0,0,0,0,0.09,0.113,0.103,0.09,0.113,0.103,0.0518,0.0487,0.0489,14.525,16.2837
2016-09-10,,0,0,0,0,0,0,0,0.089,0.111,0.103,0.089,0.111,0.103,0.0518,0.0487,0.0489,11.9988,14.9414
2016-09-11,,0,0,0,0,0,0,0,0.088,0.108,0.103,0.088,0.108,0.103,0.0518,0.0487,0.0489,15.1217,16.4792
2016-09-12,,0,0,0,0,0,0,0,0.087,0.107,0.103,0.087,0.107,0.103,0.0518,0.0487,0.0489,16.2396,14.0928
2016-09-13,,0,0,0,0,0,0,0,0.086,0.104,0.102,0.086,0.104,0.102,0.0518,0.0487,0.0489,17.7817,14.4917
2016-09-14,,0,0,0,0,0,0,0.2365,0.087,0.103,0.102,0.087,0.103,0.102,0.0518,0.0487,0.0489,10.1546,10.1576
