out_SOC2.581767578125_PV0.5904931640625_pH5.456884765625_CN11.444189453125.csv
7,sugar beet/,9843.9,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.5776904296875001_pH6.391259765625_CN11.737158203125.csv
1,sugar beet/,25219.4,2011-05-02,2011-11-01
2,barley/spring barley,1735.2,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21398,2014-04-20,2014-10-10
5,soybean/000,184.7,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.9,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.6135009765625_pH4.915576171874999_CN11.855810546875.csv
1,sugar beet/,25230.1,2011-05-02,2011-11-01
2,barley/spring barley,1797.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22009.7,2014-04-20,2014-10-10
5,soybean/000,187.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.7,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.6135009765625_pH5.933056640625_CN10.957861328125.csv
1,sugar beet/,25230.1,2011-05-02,2011-11-01
2,barley/spring barley,1797.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22009.7,2014-04-20,2014-10-10
5,soybean/000,187.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.7,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.6281591796875_pH4.915576171874999_CN10.957861328125.csv
1,sugar beet/,25242.4,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22335.2,2014-04-20,2014-10-10
5,soybean/000,189.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.6,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.6281591796875_pH5.933056640625_CN10.957861328125.csv
1,sugar beet/,25242.4,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22335.2,2014-04-20,2014-10-10
5,soybean/000,189.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.6,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.6281591796875_pH5.933056640625_CN11.855810546875.csv
1,sugar beet/,25242.4,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22335.2,2014-04-20,2014-10-10
5,soybean/000,189.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.6,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.6517236328125_pH5.400732421875_CN11.187841796875.csv
1,sugar beet/,25256.3,2011-05-02,2011-11-01
2,barley/spring barley,1786.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22708.1,2014-04-20,2014-10-10
5,soybean/000,191.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.5,2017-05-20,2017-09-15
out_SOC6.046220703125_PV0.6517236328125_pH6.391259765625_CN11.737158203125.csv
1,sugar beet/,25256.3,2011-05-02,2011-11-01
2,barley/spring barley,1786.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22708.1,2014-04-20,2014-10-10
5,soybean/000,191.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.5,2017-05-20,2017-09-15
out_SOC6.049755859375001_PV0.5300048828125_pH5.423193359375_CN11.905615234375.csv
1,sugar beet/,25208.6,2011-05-02,2011-11-01
2,barley/spring barley,1564.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20494.3,2014-04-20,2014-10-10
5,soybean/000,183.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9842.2,2017-05-20,2017-09-15
out_SOC6.049755859375001_PV0.5300048828125_pH5.423193359375_CN11.927587890625.csv
1,sugar beet/,25208.6,2011-05-02,2011-11-01
2,barley/spring barley,1564.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20494.3,2014-04-20,2014-10-10
5,soybean/000,183.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9842.2,2017-05-20,2017-09-15
out_SOC6.049755859375001_PV0.5300048828125_pH5.703955078125_CN11.905615234375.csv
1,sugar beet/,25208.6,2011-05-02,2011-11-01
2,barley/spring barley,1564.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20494.3,2014-04-20,2014-10-10
5,soybean/000,183.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9842.2,2017-05-20,2017-09-15
out_SOC6.049755859375001_PV0.5921630859375_pH5.423193359375_CN11.905615234375.csv
1,sugar beet/,25221.3,2011-05-02,2011-11-01
2,barley/spring barley,1766.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21631.2,2014-04-20,2014-10-10
5,soybean/000,186,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.9,2017-05-20,2017-09-15
out_SOC6.049755859375001_PV0.5921630859375_pH5.703955078125_CN11.927587890625.csv
1,sugar beet/,25221.3,2011-05-02,2011-11-01
2,barley/spring barley,1766.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21631.2,2014-04-20,2014-10-10
5,soybean/000,186,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.9,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.4823193359375_pH6.180126953125_CN11.319677734375.csv
1,sugar beet/,25187.1,2011-05-02,2011-11-01
2,barley/spring barley,1332,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19647.4,2014-04-20,2014-10-10
5,soybean/000,182,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9664,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.4823193359375_pH6.180126953125_CN11.406103515625.csv
1,sugar beet/,25187.1,2011-05-02,2011-11-01
2,barley/spring barley,1332,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19647.4,2014-04-20,2014-10-10
5,soybean/000,182,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9664,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.4823193359375_pH6.681005859375_CN11.406103515625.csv
1,sugar beet/,25187.1,2011-05-02,2011-11-01
2,barley/spring barley,1332,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19647.4,2014-04-20,2014-10-10
5,soybean/000,182,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9664,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.4858447265625_pH6.180126953125_CN11.406103515625.csv
1,sugar beet/,25187.4,2011-05-02,2011-11-01
2,barley/spring barley,1355.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19698.4,2014-04-20,2014-10-10
5,soybean/000,182.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9706.2,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.4858447265625_pH6.681005859375_CN11.319677734375.csv
1,sugar beet/,25187.4,2011-05-02,2011-11-01
2,barley/spring barley,1355.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19698.4,2014-04-20,2014-10-10
5,soybean/000,182.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9706.2,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.49270996093749997_pH6.088037109375_CN12.103369140625.csv
1,sugar beet/,25187.9,2011-05-02,2011-11-01
2,barley/spring barley,1395.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19870.8,2014-04-20,2014-10-10
5,soybean/000,182.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9756.8,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.49270996093749997_pH6.225048828125_CN12.103369140625.csv
1,sugar beet/,25187.9,2011-05-02,2011-11-01
2,barley/spring barley,1395.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19870.8,2014-04-20,2014-10-10
5,soybean/000,182.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9756.8,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.49270996093749997_pH6.225048828125_CN12.362646484375.csv
1,sugar beet/,25187.9,2011-05-02,2011-11-01
2,barley/spring barley,1395.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19870.8,2014-04-20,2014-10-10
5,soybean/000,182.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9756.8,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.5225830078125_pH6.088037109375_CN12.362646484375.csv
1,sugar beet/,25203.4,2011-05-02,2011-11-01
2,barley/spring barley,1533.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20385.4,2014-04-20,2014-10-10
5,soybean/000,182.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9837.9,2017-05-20,2017-09-15
out_SOC6.053291015625_PV0.5225830078125_pH6.225048828125_CN12.103369140625.csv
1,sugar beet/,25203.4,2011-05-02,2011-11-01
2,barley/spring barley,1533.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20385.4,2014-04-20,2014-10-10
5,soybean/000,182.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9837.9,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.5533837890625_pH4.7156738281249995_CN12.309912109375.csv
1,sugar beet/,25215.4,2011-05-02,2011-11-01
2,barley/spring barley,1666.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20927.7,2014-04-20,2014-10-10
5,soybean/000,183.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.2,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.5533837890625_pH5.486083984375_CN11.833837890625.csv
1,sugar beet/,25215.4,2011-05-02,2011-11-01
2,barley/spring barley,1666.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20927.7,2014-04-20,2014-10-10
5,soybean/000,183.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.2,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.5533837890625_pH5.486083984375_CN12.309912109375.csv
1,sugar beet/,25215.4,2011-05-02,2011-11-01
2,barley/spring barley,1666.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20927.7,2014-04-20,2014-10-10
5,soybean/000,183.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.2,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.5687841796875001_pH5.059326171875_CN11.574560546875.csv
1,sugar beet/,25218.2,2011-05-02,2011-11-01
2,barley/spring barley,1709.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21226.5,2014-04-20,2014-10-10
5,soybean/000,184.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.1,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.5687841796875001_pH6.364306640625_CN12.176611328125.csv
1,sugar beet/,25218.2,2011-05-02,2011-11-01
2,barley/spring barley,1709.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21226.5,2014-04-20,2014-10-10
5,soybean/000,184.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.1,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.6253759765625_pH5.059326171875_CN11.574560546875.csv
1,sugar beet/,25240.5,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22285,2014-04-20,2014-10-10
5,soybean/000,189,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.6253759765625_pH5.059326171875_CN12.176611328125.csv
1,sugar beet/,25240.5,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22285,2014-04-20,2014-10-10
5,soybean/000,189,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.6253759765625_pH6.364306640625_CN11.574560546875.csv
1,sugar beet/,25240.5,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22285,2014-04-20,2014-10-10
5,soybean/000,189,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.6448583984375_pH4.7156738281249995_CN11.833837890625.csv
1,sugar beet/,25253.5,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22594.2,2014-04-20,2014-10-10
5,soybean/000,191.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.7,2017-05-20,2017-09-15
out_SOC6.0568261718750005_PV0.6448583984375_pH5.486083984375_CN12.309912109375.csv
1,sugar beet/,25253.5,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22594.2,2014-04-20,2014-10-10
5,soybean/000,191,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.7,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.5324169921875_pH6.002685546875_CN11.432470703125.csv
1,sugar beet/,25209.8,2011-05-02,2011-11-01
2,barley/spring barley,1574.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20531.4,2014-04-20,2014-10-10
5,soybean/000,183.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.9,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.5324169921875_pH6.373291015625_CN11.432470703125.csv
1,sugar beet/,25209.8,2011-05-02,2011-11-01
2,barley/spring barley,1574.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20531.4,2014-04-20,2014-10-10
5,soybean/000,183.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.9,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.5324169921875_pH6.373291015625_CN11.451513671875.csv
1,sugar beet/,25209.8,2011-05-02,2011-11-01
2,barley/spring barley,1574.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20531.4,2014-04-20,2014-10-10
5,soybean/000,183.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.9,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.5352001953125_pH5.787060546875_CN10.982763671875.csv
1,sugar beet/,25210.8,2011-05-02,2011-11-01
2,barley/spring barley,1586,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20578.6,2014-04-20,2014-10-10
5,soybean/000,183,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.4,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.5352001953125_pH5.861181640625_CN12.024267578125.csv
1,sugar beet/,25210.8,2011-05-02,2011-11-01
2,barley/spring barley,1586,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20578.6,2014-04-20,2014-10-10
5,soybean/000,182.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.4,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.6392919921875_pH5.787060546875_CN12.024267578125.csv
1,sugar beet/,25250.9,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22501.7,2014-04-20,2014-10-10
5,soybean/000,191,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.6392919921875_pH5.861181640625_CN10.982763671875.csv
1,sugar beet/,25250.9,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22501.7,2014-04-20,2014-10-10
5,soybean/000,191.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.6392919921875_pH5.861181640625_CN12.024267578125.csv
1,sugar beet/,25250.9,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22501.7,2014-04-20,2014-10-10
5,soybean/000,191,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.6483837890625_pH6.002685546875_CN11.451513671875.csv
1,sugar beet/,25255.1,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22647.7,2014-04-20,2014-10-10
5,soybean/000,190.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.060361328125_PV0.6483837890625_pH6.373291015625_CN11.432470703125.csv
1,sugar beet/,25255.1,2011-05-02,2011-11-01
2,barley/spring barley,1786,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22647.7,2014-04-20,2014-10-10
5,soybean/000,190.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9843.8,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.48417480468749996_pH4.7718261718749995_CN11.504248046875.csv
1,sugar beet/,25187.5,2011-05-02,2011-11-01
2,barley/spring barley,1344.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19676.5,2014-04-20,2014-10-10
5,soybean/000,182,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9687,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.48417480468749996_pH5.079541015625_CN11.233251953125.csv
1,sugar beet/,25187.5,2011-05-02,2011-11-01
2,barley/spring barley,1344.7,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19676.5,2014-04-20,2014-10-10
5,soybean/000,182,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9687,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.4966064453125_pH4.7493652343749995_CN11.745947265625.csv
1,sugar beet/,25188.4,2011-05-02,2011-11-01
2,barley/spring barley,1421.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19935.8,2014-04-20,2014-10-10
5,soybean/000,182.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9775.6,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.4966064453125_pH4.7493652343749995_CN11.806005859375.csv
1,sugar beet/,25188.4,2011-05-02,2011-11-01
2,barley/spring barley,1421.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19935.8,2014-04-20,2014-10-10
5,soybean/000,182.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9775.6,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.4966064453125_pH6.108251953125_CN11.806005859375.csv
1,sugar beet/,25188.4,2011-05-02,2011-11-01
2,barley/spring barley,1421.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19935.8,2014-04-20,2014-10-10
5,soybean/000,182.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9775.6,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.5196142578125_pH4.7718261718749995_CN11.233251953125.csv
1,sugar beet/,25201.7,2011-05-02,2011-11-01
2,barley/spring barley,1520.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20324.2,2014-04-20,2014-10-10
5,soybean/000,182.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9836.6,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.5196142578125_pH4.7718261718749995_CN11.504248046875.csv
1,sugar beet/,25201.7,2011-05-02,2011-11-01
2,barley/spring barley,1520.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20324.2,2014-04-20,2014-10-10
5,soybean/000,182.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9836.6,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.5196142578125_pH5.079541015625_CN11.504248046875.csv
1,sugar beet/,25201.7,2011-05-02,2011-11-01
2,barley/spring barley,1520.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20324.2,2014-04-20,2014-10-10
5,soybean/000,182.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9836.6,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.5231396484374999_pH4.7493652343749995_CN11.806005859375.csv
1,sugar beet/,25203.9,2011-05-02,2011-11-01
2,barley/spring barley,1535.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20392.7,2014-04-20,2014-10-10
5,soybean/000,182.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9838.4,2017-05-20,2017-09-15
out_SOC6.063896484375_PV0.5231396484374999_pH6.108251953125_CN11.745947265625.csv
1,sugar beet/,25203.9,2011-05-02,2011-11-01
2,barley/spring barley,1535.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20392.7,2014-04-20,2014-10-10
5,soybean/000,182.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9838.4,2017-05-20,2017-09-15
out_SOC6.067431640625_PV0.5439208984375_pH5.126708984375_CN11.505712890625.csv
1,sugar beet/,25213.4,2011-05-02,2011-11-01
2,barley/spring barley,1624.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20740.9,2014-04-20,2014-10-10
5,soybean/000,183.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.5,2017-05-20,2017-09-15
out_SOC6.067431640625_PV0.5439208984375_pH6.656298828125_CN11.505712890625.csv
1,sugar beet/,25213.4,2011-05-02,2011-11-01
2,barley/spring barley,1624.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20740.9,2014-04-20,2014-10-10
5,soybean/000,183.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.5,2017-05-20,2017-09-15
out_SOC6.067431640625_PV0.5439208984375_pH6.656298828125_CN11.606787109375.csv
1,sugar beet/,25213.4,2011-05-02,2011-11-01
2,barley/spring barley,1624.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20740.9,2014-04-20,2014-10-10
5,soybean/000,183.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.5,2017-05-20,2017-09-15
out_SOC6.067431640625_PV0.5574658203125_pH4.8392089843749995_CN10.927099609375.csv
1,sugar beet/,25216.4,2011-05-02,2011-11-01
2,barley/spring barley,1682.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21008.1,2014-04-20,2014-10-10
5,soybean/000,183.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.4,2017-05-20,2017-09-15
out_SOC6.067431640625_PV0.5574658203125_pH6.665283203125_CN11.827978515625.csv
1,sugar beet/,25216.4,2011-05-02,2011-11-01
2,barley/spring barley,1682.1,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21008.1,2014-04-20,2014-10-10
5,soybean/000,183.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9844.4,2017-05-20,2017-09-15
out_SOC6.067431640625_PV0.5869677734375001_pH4.8392089843749995_CN11.827978515625.csv
1,sugar beet/,25220.9,2011-05-02,2011-11-01
2,barley/spring barley,1756.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
